state,best,wins
002000022,6,-202
002000100,0,-2588
002000101,7,-329
002000102,5,-265
002000110,8,-369
002000111,-2,-1
002000112,5,-61
002000120,0,-368
002000121,0,-72
002000122,5,-67
002000200,4,-1823
002000201,4,-361
002000202,7,-103
002000210,4,-329
002000211,4,-73
002000212,5,-44
002000220,8,-242
002000221,4,-73
002000222,-3,1
002001000,4,-2804
002001001,0,-468
002001002,7,-364
002001010,8,-504
002001011,6,-90
002001012,6,-78
002001020,8,-400
002001021,4,-90
002001022,6,-67
002001100,0,-400
002001101,-1,-60
002001102,4,-60
002001110,-1,-72
002001111,-2,-1
002001112,4,-16
002001120,0,-60
002001121,0,-12
002001122,0,-12
002001200,4,-329
002001201,4,-73
002001202,7,-44
002001210,4,-61
002001211,4,-19
002001212,4,-15
002001220,8,-44
002001221,4,-19
002001222,-3,1
002002000,8,-2005
002002001,0,-452
002002002,-3,1
002002010,8,-353
002002011,6,-86
002002012,-3,1
002002020,8,-341
002002021,4,-96
002002022,-3,1
002002100,8,-321
002002101,-1,-68
002002102,-3,1
002002110,8,-57
002002111,-2,-1
002002112,-3,1
002002120,8,-67
002002121,0,-16
002002122,-3,1
002002200,8,-242
002002201,4,-73
002002202,-3,1
002002210,8,-44
002002211,4,-19
002002212,-3,1
002002220,8,-44
002002221,4,-19
002002222,-3,1
002010000,0,-2748
002010001,0,-369
002010002,5,-285
002010010,1,-381
002010011,-1,-56
002010012,5,-55
002010020,8,-416
002010021,0,-70
002010022,6,-50
002010100,0,-392
002010101,-1,-52
002010102,5,-55
002010110,-1,-60
002010111,-2,-1
002010112,5,-13
002010120,0,-72
002010121,0,-13
002010122,5,-11
002010200,0,-432
002010201,0,-76
002010202,7,-44
002010210,1,-74
002010211,-1,-18
002010212,5,-13
002010220,8,-73
002010221,0,-17
002010222,-3,1
002011000,3,-365
002011001,-1,-64
002011002,-1,-56
002011010,-1,-64
002011011,-1,-12
002011012,-1,-14
002011020,-1,-68
002011021,-1,-14
002011022,6,-9
002011100,-1,-60
002011101,-1,-15
002011102,3,-13
002011110,-1,-15
002011111,-2,-1
002011112,-1,-4
002011120,3,-13
002011121,-1,-4
002011122,3,-2
002011200,3,-74
002011201,-1,-18
002011202,7,-13
002011210,-1,-18
002011211,-1,-6
002011212,-1,-4
002011220,8,-17
002011221,-1,-6
002011222,-3,1
002012000,8,-353
002012001,0,-70
002012002,-3,1
002012010,8,-67
002012011,-1,-15
002012012,-3,1
002012020,8,-79
002012021,0,-13
002012022,-3,1
002012100,8,-67
002012101,-1,-14
002012102,-3,1
002012110,8,-14
002012111,-2,-1
002012112,-3,1
002012120,8,-15
002012121,0,-4
002012122,-3,1
002012200,8,-73
002012201,0,-17
002012202,-3,1
002012210,8,-17
002012211,-1,-6
002012212,-3,1
002012220,8,-19
002012221,0,-6
002012222,-3,1
002020000,6,-1569
002020001,6,-293
002020002,6,-143
002020010,6,-289
002020011,6,-57
002020012,6,-33
002020020,6,-202
002020021,6,-50
002020022,6,-16
002020100,0,-344
002020101,7,-62
002020102,5,-50
002020110,8,-68
002020111,-2,-1
002020112,5,-10
002020120,1,-67
002020121,1,-11
002020122,5,-9
002020200,-3,1
002020201,-3,1
002020202,-3,1
002020210,-3,1
002020211,-3,1
002020212,-3,1
002020220,-3,1
002020221,-3,1
002020222,-3,1
002021000,6,-273
002021001,6,-61
002021002,6,-50
002021010,6,-61
002021011,6,-16
002021012,6,-10
002021020,6,-50
002021021,6,-10
002021022,6,-9
002021100,8,-66
002021101,7,-13
002021102,0,-11
002021110,8,-17
002021111,-2,-1
002021112,0,-3
002021120,1,-11
002021121,1,-3
002021122,1,-4
002021200,-3,1
002021201,-3,1
002021202,-3,1
002021210,-3,1
002021211,-3,1
002021212,-3,1
002021220,-3,1
002021221,-3,1
002021222,-3,1
002022000,8,-103
002022001,6,-44
002022002,-3,1
002022010,8,-27
002022011,6,-12
002022012,-3,1
002022020,8,-16
002022021,6,-9
002022022,-3,1
002022100,8,-44
002022101,3,-13
002022102,-3,1
002022110,8,-12
002022111,-2,-1
002022112,-3,1
002022120,8,-9
002022121,3,-4
002022122,-3,1
002022200,-3,1
002022201,-3,1
002022202,-3,1
002022210,-3,1
002022211,-3,1
002022212,-3,1
002022220,-3,1
002022221,-3,1
002022222,-3,1
002100000,0,-2838
002100001,0,-480
002100002,5,-313
002100010,0,-520
002100011,6,-90
002100012,5,-67
002100020,6,-416
002100021,0,-78
002100022,6,-38
002100100,0,-369
002100101,-1,-52
002100102,5,-61
002100110,-1,-72
002100111,-2,-1
002100112,5,-17
002100120,0,-74
002100121,0,-13
002100122,5,-17
002100200,4,-329
002100201,4,-67
002100202,7,-27
002100210,4,-73
002100211,4,-19
002100212,5,-14
002100220,8,-50
002100221,4,-15
002100222,-3,1
002101000,4,-421
002101001,4,-78
002101002,4,-80
002101010,4,-90
002101011,-1,-18
002101012,4,-21
002101020,4,-80
002101021,4,-17
002101022,6,-17
002101100,-1,-64
002101101,-1,-15
002101102,-1,-18
002101110,-1,-15
002101111,-2,-1
002101112,-1,-6
002101120,-1,-14
002101121,-1,-4
002101122,-1,-6
002101200,4,-57
002101201,4,-16
002101202,7,-12
002101210,4,-16
002101211,4,-5
002101212,4,-5
002101220,8,-12
002101221,4,-5
002101222,-3,1
002102000,8,-337
002102001,0,-84
002102002,-3,1
002102010,8,-73
002102011,6,-21
002102012,-3,1
002102020,8,-67
002102021,0,-16
002102022,-3,1
002102100,8,-55
002102101,-1,-14
002102102,-3,1
002102110,8,-14
002102111,-2,-1
002102112,-3,1
002102120,8,-13
002102121,0,-4
002102122,-3,1
002102200,8,-50
002102201,4,-15
002102202,-3,1
002102210,8,-14
002102211,4,-5
002102212,-3,1
002102220,8,-14
002102221,4,-5
002102222,-3,1
002110000,5,-381
002110001,-1,-64
002110002,5,-57
002110010,-1,-72
002110011,-1,-12
002110012,5,-14
002110020,5,-74
002110021,-1,-14
002110022,6,-12
002110100,-1,-60
002110101,-1,-15
002110102,5,-14
002110110,-1,-12
002110111,-2,-1
002110112,5,-5
002110120,-1,-14
002110121,-1,-4
002110122,5,-5
002110200,5,-74
002110201,-1,-18
002110202,7,-12
002110210,-1,-18
002110211,-1,-6
002110212,5,-5
002110220,8,-13
002110221,-1,-4
002110222,-3,1
002111000,-2,-1
002111001,-2,-1
002111002,-2,-1
002111010,-2,-1
002111011,-2,-1
002111012,-2,-1
002111020,-2,-1
002111021,-2,-1
002111022,-2,-1
002111100,-2,-1
002111101,-2,-1
002111102,-2,-1
002111110,-2,-1
002111111,-2,-1
002111112,-2,-1
002111120,-2,-1
002111121,-2,-1
002111122,-2,-1
002111200,-2,-1
002111201,-2,-1
002111202,-2,-1
002111210,-2,-1
002111211,-2,-1
002111212,-2,-1
002111220,-2,-1
002111221,-2,-1
002111222,-2,-1
002112000,8,-67
002112001,0,-17
002112002,-3,1
002112010,8,-17
002112011,-1,-6
002112012,-3,1
002112020,8,-15
002112021,0,-4
002112022,-3,1
002112100,8,-13
002112101,-1,-4
002112102,-3,1
002112110,8,-5
002112111,-2,-1
002112112,-3,1
002112120,8,-5
002112121,0,-1
002112122,-3,1
002112200,8,-15
002112201,0,-4
002112202,-3,1
002112210,8,-5
002112211,-1,-2
002112212,-3,1
002112220,8,-5
002112221,0,-1
002112222,-3,1
002120000,6,-289
002120001,6,-61
002120002,6,-27
002120010,6,-67
002120011,6,-16
002120012,6,-9
002120020,6,-44
002120021,6,-10
002120022,6,-4
002120100,0,-68
002120101,-1,-14
002120102,5,-12
002120110,-1,-18
002120111,-2,-1
002120112,5,-4
002120120,1,-13
002120121,1,-3
002120122,5,-3
002120200,-3,1
002120201,-3,1
002120202,-3,1
002120210,-3,1
002120211,-3,1
002120212,-3,1
002120220,-3,1
002120221,-3,1
002120222,-3,1
002121000,6,-67
002121001,6,-15
002121002,6,-14
002121010,6,-19
002121011,6,-5
002121012,6,-4
002121020,6,-14
002121021,6,-4
002121022,6,-3
002121100,0,-17
002121101,-1,-4
002121102,0,-5
002121110,-1,-6
002121111,-2,-1
002121112,0,-2
002121120,1,-5
002121121,1,-1
002121122,1,-2
002121200,-3,1
002121201,-3,1
002121202,-3,1
002121210,-3,1
002121211,-3,1
002121212,-3,1
002121220,-3,1
002121221,-3,1
002121222,-3,1
002122000,8,-44
002122001,6,-15
002122002,-3,1
002122010,8,-14
002122011,6,-5
002122012,-3,1
002122020,8,-9
002122021,6,-4
002122022,-3,1
002122100,8,-13
002122101,-1,-4
002122102,-3,1
002122110,8,-5
002122111,-2,-1
002122112,-3,1
002122120,8,-4
002122121,1,-1
002122122,-3,1
002122200,-3,1
002122201,-3,1
002122202,-3,1
002122210,-3,1
002122211,-3,1
002122212,-3,1
002122220,-3,1
002122221,-3,1
002122222,-3,1
002200000,0,-2762
002200001,0,-448
002200002,5,-301
002200010,6,-416
002200011,6,-80
002200012,5,-61
002200020,6,-440
002200021,4,-90
002200022,6,-38
002200100,8,-368
002200101,-1,-68
002200102,5,-73
002200110,8,-74
002200111,-2,-1
002200112,5,-15
002200120,5,-96
002200121,0,-16
002200122,5,-19
002200200,4,-242
002200201,4,-56
002200202,7,-16
002200210,4,-50
002200211,4,-14
002200212,5,-9
002200220,8,-33
002200221,4,-14
002200222,-3,1
002201000,0,-384
002201001,0,-90
002201002,0,-90
002201010,6,-78
002201011,6,-21
002201012,6,-16
002201020,6,-90
002201021,0,-20
002201022,6,-19
002201100,0,-54
002201101,7,-13
002201102,4,-8
002201110,8,-13
002201111,-2,-1
002201112,0,-4
002201120,0,-8
002201121,1,-4
002201122,0,-6
002201200,4,-50
002201201,4,-14
002201202,7,-9
002201210,4,-10
002201211,4,-4
002201212,4,-4
002201220,8,-9
002201221,4,-4
002201222,-3,1
002202000,8,-242
002202001,4,-73
002202002,-3,1
002202010,8,-44
002202011,4,-17
002202012,-3,1
002202020,8,-44
002202021,4,-19
002202022,-3,1
002202100,8,-50
002202101,4,-13
002202102,-3,1
002202110,8,-12
002202111,-2,-1
002202112,-3,1
002202120,8,-14
002202121,4,-5
002202122,-3,1
002202200,8,-33
002202201,4,-14
002202202,-3,1
002202210,8,-9
002202211,4,-4
002202212,-3,1
002202220,8,-9
002202221,4,-4
002202222,-3,1
002210000,0,-416
002210001,0,-76
002210002,5,-67
002210010,1,-74
002210011,-1,-15
002210012,5,-13
002210020,0,-96
002210021,0,-17
002210022,6,-14
002210100,0,-72
002210101,-1,-14
002210102,5,-11
002210110,-1,-14
002210111,-2,-1
002210112,5,-5
002210120,0,-12
002210121,0,-4
002210122,5,-5
002210200,0,-73
002210201,0,-16
002210202,7,-9
002210210,0,-13
002210211,0,-5
002210212,5,-4
002210220,8,-14
002210221,0,-5
002210222,-3,1
002211000,1,-72
002211001,0,-17
002211002,7,-12
002211010,1,-17
002211011,-1,-6
002211012,1,-4
002211020,8,-16
002211021,0,-6
002211022,6,-5
002211100,0,-12
002211101,-1,-4
002211102,7,-2
002211110,-1,-4
002211111,-2,-1
002211112,1,-1
002211120,8,-2
002211121,0,-1
002211122,0,0
002211200,0,-15
002211201,0,-5
002211202,7,-4
002211210,0,-3
002211211,0,-2
002211212,0,-1
002211220,8,-4
002211221,0,-2
002211222,-3,1
002212000,8,-73
002212001,0,-17
002212002,-3,1
002212010,8,-17
002212011,-1,-6
002212012,-3,1
002212020,8,-19
002212021,0,-6
002212022,-3,1
002212100,8,-15
002212101,-1,-4
002212102,-3,1
002212110,8,-5
002212111,-2,-1
002212112,-3,1
002212120,8,-5
002212121,0,-1
002212122,-3,1
002212200,8,-14
002212201,0,-5
002212202,-3,1
002212210,8,-4
002212211,0,-2
002212212,-3,1
002212220,8,-4
002212221,0,-2
002212222,-3,1
002220000,6,-202
002220001,6,-44
002220002,6,-27
002220010,6,-44
002220011,6,-12
002220012,6,-9
002220020,6,-27
002220021,6,-9
002220022,6,-4
002220100,5,-67
002220101,5,-13
002220102,5,-14
002220110,5,-13
002220111,-2,-1
002220112,5,-4
002220120,5,-14
002220121,5,-4
002220122,5,-3
002220200,-3,1
002220201,-3,1
002220202,-3,1
002220210,-3,1
002220211,-3,1
002220212,-3,1
002220220,-3,1
002220221,-3,1
002220222,-3,1
002221000,6,-67
002221001,6,-15
002221002,6,-14
002221010,6,-15
002221011,6,-5
002221012,6,-4
002221020,6,-14
002221021,6,-4
002221022,6,-3
002221100,8,-12
002221101,7,-4
002221102,0,-5
002221110,8,-4
002221111,-2,-1
002221112,0,-1
002221120,1,-5
002221121,1,-1
002221122,1,-2
002221200,-3,1
002221201,-3,1
002221202,-3,1
002221210,-3,1
002221211,-3,1
002221212,-3,1
002221220,-3,1
002221221,-3,1
002221222,-3,1
002222000,-3,1
002222001,-3,1
002222002,-3,1
002222010,-3,1
002222011,-3,1
002222012,-3,1
002222020,-3,1
002222021,-3,1
002222022,-3,1
002222100,-3,1
002222101,-3,1
002222102,-3,1
002222110,-3,1
002222111,-2,-1
002222112,-3,1
002222120,-3,1
002222121,-3,1
002222122,-3,1
002222200,-3,1
002222201,-3,1
002222202,-3,1
002222210,-3,1
002222211,-3,1
002222212,-3,1
002222220,-3,1
002222221,-3,1
002222222,-3,1
010000000,7,-24408
010000001,-1,-2864
010000002,7,-2838
010000010,-1,-2774
010000011,-1,-346
010000012,4,-421
010000020,6,-3058
010000021,2,-432
010000022,6,-337
010000100,-1,-2864
010000101,-1,-425
010000102,5,-480
010000110,-1,-346
010000111,-2,-1
010000112,4,-78
010000120,0,-432
010000121,-1,-60
010000122,2,-84
010000200,0,-2838
010000201,0,-480
010000202,7,-313
010000210,4,-421
010000211,4,-78
010000212,4,-80
010000220,8,-337
010000221,0,-84
010000222,-3,1
010001000,-1,-3280
010001001,-1,-449
010001002,7,-504
010001010,4,-473
010001011,-1,-60
010001012,4,-82
010001020,2,-472
010001021,-1,-64
010001022,6,-55
010001100,-1,-552
010001101,-1,-80
010001102,4,-90
010001110,-1,-80
010001111,-2,-1
010001112,4,-21
010001120,-1,-72
010001121,-1,-21
010001122,0,-20
010001200,0,-520
010001201,2,-90
010001202,7,-67
010001210,4,-90
010001211,-1,-18
010001212,4,-21
010001220,8,-73
010001221,2,-21
010001222,-3,1
010002000,2,-2948
010002001,4,-448
010002002,2,-353
010002010,4,-405
010002011,-1,-64
010002012,2,-61
010002020,2,-440
010002021,4,-66
010002022,6,-44
010002100,2,-464
010002101,-1,-72
010002102,2,-73
010002110,-1,-72
010002111,-2,-1
010002112,2,-17
010002120,2,-84
010002121,4,-16
010002122,2,-19
010002200,4,-416
010002201,0,-78
010002202,7,-38
010002210,4,-80
010002211,4,-17
010002212,2,-17
010002220,8,-67
010002221,0,-16
010002222,-3,1
010010000,-1,-2230
010010001,-1,-322
010010002,7,-381
010010010,-2,-1
010010011,-2,-1
010010012,-2,-1
010010020,6,-448
010010021,-1,-64
010010022,6,-67
010010100,-1,-322
010010101,-1,-60
010010102,-1,-64
010010110,-2,-1
010010111,-2,-1
010010112,-2,-1
010010120,-1,-64
010010121,-1,-18
010010122,2,-17
010010200,7,-381
010010201,-1,-64
010010202,7,-57
010010210,-2,-1
010010211,-2,-1
010010212,-2,-1
010010220,8,-67
010010221,0,-17
010010222,-3,1
010011000,-1,-298
010011001,-1,-40
010011002,-1,-64
010011010,-2,-1
010011011,-2,-1
010011012,-2,-1
010011020,-1,-72
010011021,-1,-15
010011022,6,-13
010011100,-1,-60
010011101,-1,-12
010011102,-1,-15
010011110,-2,-1
010011111,-2,-1
010011112,-2,-1
010011120,-1,-18
010011121,-1,-6
010011122,-1,-4
010011200,-1,-72
010011201,-1,-12
010011202,7,-14
010011210,-2,-1
010011211,-2,-1
010011212,-2,-1
010011220,8,-17
010011221,-1,-6
010011222,-3,1
010012000,7,-377
010012001,-1,-56
010012002,2,-67
010012010,-2,-1
010012011,-2,-1
010012012,-2,-1
010012020,2,-84
010012021,0,-13
010012022,6,-14
010012100,-1,-64
010012101,-1,-15
010012102,2,-14
010012110,-2,-1
010012111,-2,-1
010012112,-2,-1
010012120,2,-17
010012121,-1,-4
010012122,2,-5
010012200,7,-74
010012201,-1,-14
010012202,7,-12
010012210,-2,-1
010012211,-2,-1
010012212,-2,-1
010012220,8,-15
010012221,0,-4
010012222,-3,1
010020000,0,-2694
010020001,5,-432
010020002,0,-289
010020010,5,-488
010020011,6,-78
010020012,0,-67
010020020,0,-400
010020021,2,-72
010020022,6,-44
010020100,3,-432
010020101,-1,-60
010020102,0,-61
010020110,8,-78
010020111,-2,-1
010020112,0,-15
010020120,0,-72
010020121,3,-12
010020122,0,-15
010020200,2,-289
010020201,2,-61
010020202,7,-27
010020210,2,-67
010020211,2,-15
010020212,2,-14
010020220,8,-44
010020221,2,-15
010020222,-3,1
010021000,2,-484
010021001,2,-70
010021002,0,-61
010021010,8,-96
010021011,-1,-18
010021012,0,-15
010021020,8,-78
010021021,2,-13
010021022,6,-10
010021100,0,-78
010021101,-1,-18
010021102,0,-15
010021110,8,-21
010021111,-2,-1
010021112,0,-3
010021120,0,-16
010021121,2,-2
010021122,0,-3
010021200,2,-67
010021201,2,-16
010021202,7,-9
010021210,2,-19
010021211,2,-5
010021212,2,-4
010021220,8,-14
010021221,2,-5
010021222,-3,1
010022000,3,-297
010022001,3,-55
010022002,3,-27
010022010,3,-67
010022011,3,-13
010022012,3,-9
010022020,3,-61
010022021,3,-11
010022022,6,-4
010022100,3,-61
010022101,3,-13
010022102,3,-9
010022110,3,-17
010022111,-2,-1
010022112,3,-3
010022120,3,-15
010022121,3,-3
010022122,3,-3
010022200,3,-44
010022201,3,-10
010022202,7,-4
010022210,3,-14
010022211,3,-4
010022212,3,-3
010022220,8,-9
010022221,3,-4
010022222,-3,1
010100000,-1,-3280
010100001,-1,-552
010100002,7,-520
010100010,4,-473
010100011,-1,-80
010100012,4,-90
010100020,0,-472
010100021,-1,-72
010100022,6,-73
010100100,-1,-449
010100101,-1,-80
010100102,0,-90
010100110,-1,-60
010100111,-2,-1
010100112,-1,-18
010100120,-1,-64
010100121,-1,-21
010100122,0,-21
010100200,7,-504
010100201,4,-90
010100202,7,-67
010100210,4,-82
010100211,4,-21
010100212,4,-21
010100220,8,-55
010100221,2,-20
010100222,-3,1
010101000,4,-473
010101001,-1,-80
010101002,4,-90
010101010,-1,-100
010101011,-1,-15
010101012,4,-21
010101020,-1,-84
010101021,-1,-18
010101022,6,-17
010101100,-1,-80
010101101,-1,-12
010101102,-1,-18
010101110,-1,-15
010101111,-2,-1
010101112,-1,-6
010101120,-1,-18
010101121,-1,-6
010101122,-1,-6
010101200,4,-90
010101201,-1,-18
010101202,7,-17
010101210,4,-21
010101211,-1,-6
010101212,4,-6
010101220,8,-17
010101221,-1,-6
010101222,-3,1
010102000,0,-472
010102001,-1,-72
010102002,2,-73
010102010,-1,-84
010102011,-1,-18
010102012,2,-17
010102020,2,-72
010102021,0,-12
010102022,6,-14
010102100,-1,-72
010102101,-1,-18
010102102,2,-17
010102110,-1,-15
010102111,-2,-1
010102112,2,-5
010102120,0,-13
010102121,0,-2
010102122,2,-5
010102200,7,-78
010102201,4,-16
010102202,7,-14
010102210,4,-17
010102211,4,-4
010102212,2,-5
010102220,8,-11
010102221,0,-2
010102222,-3,1
010110000,-1,-298
010110001,-1,-60
010110002,-1,-72
010110010,-2,-1
010110011,-2,-1
010110012,-2,-1
010110020,-1,-72
010110021,-1,-18
010110022,6,-17
010110100,-1,-40
010110101,-1,-12
010110102,-1,-12
010110110,-2,-1
010110111,-2,-1
010110112,-2,-1
010110120,-1,-15
010110121,-1,-6
010110122,-1,-6
010110200,-1,-64
010110201,-1,-15
010110202,7,-14
010110210,-2,-1
010110211,-2,-1
010110212,-2,-1
010110220,8,-13
010110221,-1,-4
010110222,-3,1
010111000,-2,-1
010111001,-2,-1
010111002,-2,-1
010111010,-2,-1
010111011,-2,-1
010111012,-2,-1
010111020,-2,-1
010111021,-2,-1
010111022,-2,-1
010111100,-2,-1
010111101,-2,-1
010111102,-2,-1
010111110,-2,-1
010111111,-2,-1
010111112,-2,-1
010111120,-2,-1
010111121,-2,-1
010111122,-2,-1
010111200,-2,-1
010111201,-2,-1
010111202,-2,-1
010111210,-2,-1
010111211,-2,-1
010111212,-2,-1
010111220,-2,-1
010111221,-2,-1
010111222,-2,-1
010112000,-1,-72
010112001,-1,-18
010112002,2,-17
010112010,-2,-1
010112011,-2,-1
010112012,-2,-1
010112020,2,-16
010112021,0,-2
010112022,6,-4
010112100,-1,-15
010112101,-1,-6
010112102,2,-5
010112110,-2,-1
010112111,-2,-1
010112112,-2,-1
010112120,-1,-4
010112121,-1,-2
010112122,2,-2
010112200,7,-17
010112201,-1,-4
010112202,7,-4
010112210,-2,-1
010112211,-2,-1
010112212,-2,-1
010112220,8,-3
010112221,0,-1
010112222,-3,1
010120000,0,-484
010120001,2,-78
010120002,0,-67
010120010,0,-96
010120011,6,-21
010120012,0,-19
010120020,0,-78
010120021,2,-16
010120022,6,-14
010120100,0,-70
010120101,-1,-18
010120102,0,-16
010120110,-1,-18
010120111,-2,-1
010120112,0,-5
010120120,0,-13
010120121,0,-2
010120122,0,-5
010120200,2,-61
010120201,2,-15
010120202,7,-9
010120210,2,-15
010120211,2,-3
010120212,2,-4
010120220,8,-10
010120221,2,-3
010120222,-3,1
010121000,0,-96
010121001,2,-21
010121002,0,-19
010121010,0,-24
010121011,-1,-6
010121012,0,-5
010121020,0,-20
010121021,2,-4
010121022,6,-4
010121100,0,-21
010121101,-1,-6
010121102,0,-5
010121110,-1,-6
010121111,-2,-1
010121112,0,-2
010121120,0,-4
010121121,-1,-2
010121122,0,-2
010121200,2,-19
010121201,2,-5
010121202,7,-3
010121210,2,-5
010121211,2,-2
010121212,2,-2
010121220,8,-4
010121221,2,-2
010121222,-3,1
010122000,0,-78
010122001,6,-16
010122002,2,-14
010122010,0,-20
010122011,6,-4
010122012,2,-4
010122020,0,-16
010122021,0,-2
010122022,6,-3
010122100,0,-17
010122101,-1,-4
010122102,2,-4
010122110,-1,-6
010122111,-2,-1
010122112,2,-2
010122120,0,-4
010122121,0,-1
010122122,2,-2
010122200,2,-15
010122201,2,-3
010122202,7,-3
010122210,2,-5
010122211,2,-1
010122212,2,-2
010122220,8,-4
010122221,2,-1
010122222,-3,1
010200000,0,-2948
010200001,0,-464
010200002,0,-416
010200010,4,-405
010200011,-1,-72
010200012,4,-80
010200020,0,-440
010200021,0,-84
010200022,6,-67
010200100,4,-448
010200101,-1,-72
010200102,4,-78
010200110,-1,-64
010200111,-2,-1
010200112,4,-17
010200120,4,-66
010200121,4,-16
010200122,2,-16
010200200,0,-353
010200201,0,-73
010200202,7,-38
010200210,0,-61
010200211,0,-17
010200212,0,-17
010200220,8,-44
010200221,0,-19
010200222,-3,1
010201000,2,-472
010201001,-1,-72
010201002,7,-78
010201010,-1,-84
010201011,-1,-15
010201012,4,-17
010201020,0,-72
010201021,2,-13
010201022,6,-11
010201100,-1,-72
010201101,-1,-18
010201102,4,-16
010201110,-1,-18
010201111,-2,-1
010201112,4,-4
010201120,2,-12
010201121,2,-2
010201122,2,-2
010201200,0,-73
010201201,0,-17
010201202,7,-14
010201210,0,-17
010201211,0,-5
010201212,0,-5
010201220,8,-14
010201221,0,-5
010201222,-3,1
010202000,4,-357
010202001,4,-67
010202002,4,-44
010202010,4,-57
010202011,4,-14
010202012,4,-12
010202020,4,-67
010202021,4,-15
010202022,6,-9
010202100,4,-67
010202101,4,-17
010202102,4,-14
010202110,4,-14
010202111,-2,-1
010202112,4,-4
010202120,4,-15
010202121,4,-3
010202122,4,-4
010202200,4,-44
010202201,4,-14
010202202,7,-4
010202210,4,-12
010202211,4,-4
010202212,4,-3
010202220,8,-9
010202221,4,-4
010202222,-3,1
010210000,7,-377
010210001,-1,-64
010210002,7,-74
010210010,-2,-1
010210011,-2,-1
010210012,-2,-1
010210020,0,-84
010210021,0,-17
010210022,6,-15
010210100,-1,-56
010210101,-1,-15
010210102,-1,-14
010210110,-2,-1
010210111,-2,-1
010210112,-2,-1
010210120,2,-13
010210121,-1,-4
010210122,2,-4
010210200,0,-67
010210201,0,-14
010210202,7,-12
010210210,-2,-1
010210211,-2,-1
010210212,-2,-1
010210220,8,-14
010210221,0,-5
010210222,-3,1
010211000,-1,-72
010211001,-1,-15
010211002,7,-17
010211010,-2,-1
010211011,-2,-1
010211012,-2,-1
010211020,0,-16
010211021,-1,-4
010211022,6,-3
010211100,-1,-18
010211101,-1,-6
010211102,-1,-4
